loan_status,total_pymnt_inv,int_rate,emp_length,title,delinq_2yrs,total_rec_int,emp_title,mths_since_recent_inq,pub_rec_bankruptcies,open_rv_24m,il_util,num_bc_tl,annual_inc,zip_code,addr_state,dti,mo_sin_old_il_acct,tot_coll_amt,open_il_24m,total_cu_tl,bc_util,mo_sin_old_rev_tl_op,earliest_cr_line,last_credit_pull_d
Paid,592.28,6.08%,10+ years,Home improvement,0,84.44,Owner,3,0,3,83,7,160000,335xx,FL,10.47,251,0,2,0,18.1,185,Jan-1997,Feb-2018
Paid,428.47,12.62%,9 years,Debt consolidation,0,124.93,Business Manager,6,1,3,86,8,75000,850xx,AZ,14.69,88,0,1,2,22.3,85,Aug-2010,Feb-2018
Paid,149.08,6.72%,2 years,Other,0,23.33,Bakery Team Trainer,5,0,1,NA,1,20000,931xx,CA,0.6,NA,0,0,0,0,54,Jun-2013,Feb-2018
Paid,396.68,9.93%,NA,Debt consolidation,0,137.92,NA,4,0,0,98,3,35000,232xx,VA,17.91,4,0,1,3,1.5,459,Sep-1979,Dec-2017
Paid,357.8,6.72%,2 years,Other,1,56,School Psychologist,23,0,2,18,13,56000,307xx,GA,12.17,194,950,0,0,0.3,216,Dec-1999,Feb-2018
Paid,423.38,13.59%,< 1 year,Debt consolidation,0,188.75,Housekeeping Department Head,0,1,3,68,8,92000,576xx,SD,13.19,150,0,1,0,7.1,179,Jan-2003,Feb-2018
Paid,373.03,19.03%,10+ years,Home improvement,2,211.44,Homemaker,4,0,1,67,7,150000,153xx,PA,13.24,147,0,3,1,85.7,126,Sep-2005,Dec-2017
Paid,993.71,13.59%,10+ years,Debt consolidation,0,403.82,Human Resource Specialist,5,0,2,52,12,66456,776xx,TX,20.42,130,0,1,9,14.6,212,Apr-2000,Feb-2018
Paid,357.8,6.72%,1 year,Other,0,56,Estimator,0,0,10,NA,7,60000,750xx,TX,4.14,32,0,2,9,8.2,38,Oct-2014,Feb-2018
Paid,285.13,9.93%,NA,Credit card refinancing,0,106.58,NA,1,1,1,NA,12,48950,920xx,CA,8.53,133,0,0,1,13.5,420,Dec-1982,Feb-2018
Paid,734.4,5.32%,3 years,Debt consolidation,0,92.36,Maintenance Mechanic,10,0,0,NA,5,64000,484xx,MI,1.67,49,0,0,0,7,222,Jun-1999,Feb-2018
Paid,317.59,12.62%,10+ years,Debt consolidation,0,87.64,Porter,7,0,1,19,15,45000,940xx,CA,21.15,118,0,1,0,35.7,220,Aug-1999,Feb-2018
Paid,99.03,18.06%,5 years,Medical expenses,1,40.74,Paralegal,8,0,1,86,4,75000,750xx,TX,17.3,94,0,1,0,44.2,45,Feb-2010,Feb-2018
Paid,199.12,17.09%,5 years,Debt consolidation,0,71.21,assembler,0,0,2,84,2,55000,925xx,CA,14.51,16,0,1,1,66.8,64,Aug-2012,Feb-2018
Paid,586.37,11.99%,2 years,Credit card refinancing,0,237.3,Practice Facilitator,7,0,0,87,7,72000,029xx,RI,24.4,147,0,1,0,73,128,Sep-2005,Feb-2018
Paid,493.26,12.62%,4 years,Credit card refinancing,0,252.4,Tech,11,0,0,NA,5,91000,105xx,NY,4.26,66,0,0,0,52.3,137,Apr-2005,Feb-2018
Paid,171.93,20.00%,4 years,Moving and relocation,0,69.44,Techichian,7,0,2,76,4,45000,919xx,CA,27.68,48,0,4,0,67.7,49,Nov-2013,Feb-2018
Paid,466.94,10.91%,10+ years,Debt consolidation,0,113.64,Teacher,NA,0,4,76,4,45000,383xx,TN,38.44,141,0,1,0,71.3,276,Dec-1994,Feb-2018
Paid,108.7,24.85%,2 years,Debt consolidation,1,51.77,Inventory coordinator,NA,0,1,67,1,45000,089xx,NJ,23.01,32,0,2,1,19.2,40,Aug-2014,Feb-2018
Paid,819.36,11.99%,10+ years,Credit card refinancing,0,216.48,Teacher,4,0,0,NA,8,72000,436xx,OH,18.43,150,0,0,1,70.1,275,Jan-1995,Dec-2017
Paid,236.57,20.00%,4 years,Debt consolidation,0,138.89,tech support,13,0,2,68,10,35000,282xx,NC,28.46,42,0,1,0,54.8,208,Aug-2000,Feb-2018
Paid,378.54,11.99%,7 years,Debt consolidation,0,99.92,Custom Protection Officer,3,1,4,37,4,120000,322xx,FL,18.1,136,0,3,3,77.9,289,Nov-1993,Feb-2018
Paid,47.15,18.06%,2 years,Credit card refinancing,2,17.56,RN Nurse,7,0,1,73,3,55000,811xx,CO,24.07,83,0,4,0,35.2,79,Jan-2011,Feb-2018
Paid,858,11.99%,10+ years,Major purchase,0,226.47,Dentist,1,0,7,65,28,520000,347xx,FL,16.27,242,0,3,1,17.9,196,Oct-1997,Feb-2018
Paid,624.2,12.62%,10+ years,Debt consolidation,0,262.92,Lead painter,4,1,3,57,8,52000,554xx,MN,22.48,197,0,2,5,9.2,182,Jul-2001,Feb-2018
Paid,734.4,5.32%,NA,Debt consolidation,0,92.36,NA,20,0,1,88,9,110000,284xx,NC,9.12,40,267,1,0,26.8,480,Dec-1977,Feb-2018
Paid,129.93,7.97%,2 years,Debt consolidation,0,23.8,Teacher,6,0,1,89,3,63000,114xx,NY,9.47,76,0,1,0,63.9,30,Aug-2011,Feb-2018
Paid,308.56,9.93%,10+ years,Credit card refinancing,1,68.96,Teacher,11,1,1,NA,5,80000,841xx,UT,5.13,117,0,0,0,65.5,274,Feb-1995,Feb-2018
Paid,298.17,6.72%,1 year,Credit card refinancing,0,46.67,Traffic enforcement agent,NA,0,4,55,6,32600,112xx,NY,18.22,36,0,1,2,38.3,57,Mar-2013,Feb-2018
Paid,155.91,10.91%,NA,Other,1,37.88,NA,19,0,1,61,3,65000,961xx,CA,23.25,124,53,1,1,74.3,169,Nov-2003,Feb-2018
Paid,237.16,20.00%,5 years,Debt consolidation,0,138.89,Head custodian,4,0,7,87,5,45000,627xx,IL,13.84,109,0,1,0,39.1,40,Nov-2008,Feb-2018
Paid,298.86,9.93%,10+ years,Other,0,68.85,Security Specialist,9,0,4,59,3,127228,781xx,TX,31.97,122,0,5,12,59.1,300,Dec-1992,Feb-2018
Paid,357.8,6.72%,2 years,Debt consolidation,0,56,Systems Engineer,8,0,2,66,10,65000,211xx,MD,21.21,76,0,3,5,28.9,113,Jul-2008,Feb-2018
Paid,875.55,9.44%,10+ years,Debt consolidation,0,188.8,Administrator,5,0,6,28,33,137000,604xx,IL,24.42,139,0,2,0,43.2,200,Apr-2001,Dec-2017
Paid,703.95,7.97%,4 years,Debt consolidation,0,109.62,Staff Architect,NA,0,1,91,7,60000,112xx,NY,17.46,124,0,0,0,60,162,Jun-2004,Feb-2018
Paid,229.44,9.44%,10+ years,Home improvement,0,49.17,table game dealer,10,0,5,50,7,68000,981xx,WA,23.44,74,0,1,4,33.2,81,Mar-2011,Feb-2018
Paid,780.24,12.62%,1 year,Credit card refinancing,0,328.64,Project Manager,1,0,3,73,5,86000,436xx,OH,34.8,166,0,3,0,33.1,216,Dec-1999,Feb-2018
Paid,447.24,6.72%,10+ years,Home improvement,0,70,Fleet Manager,14,0,6,51,25,127000,112xx,NY,18.1,86,0,2,4,37.7,167,Dec-1993,Feb-2018
Paid,477.78,9.44%,4 years,Debt consolidation,0,159.3,"Engineering, grounds",2,0,1,NA,6,47902,870xx,NM,14.36,155,0,2,1,46.4,206,Jul-1999,Feb-2018
Paid,758.91,9.44%,10+ years,Credit card refinancing,1,163.89,CEO,11,0,2,67,5,150000,926xx,CA,20.68,158,0,1,1,46.6,188,Apr-2002,Feb-2018
Paid,830.07,20.00%,< 1 year,Debt consolidation,0,486.11,Tax Professional,NA,0,1,NA,3,13650,925xx,CA,40.06,NA,0,0,0,90.1,221,Jul-1999,Dec-2017
Paid,380.32,12.62%,5 years,Credit card refinancing,0,105.17,Owner,9,1,7,89,4,100000,359xx,AL,30.13,168,0,3,0,50,55,Dec-2003,Feb-2018
Paid,501.02,10.42%,6 years,Debt consolidation,0,194.51,Co manager,8,0,1,84,6,62400,054xx,VT,29.92,76,0,2,2,28.6,83,Jan-2011,Feb-2018
Paid,298.96,14.08%,NA,Debt consolidation,0,136.89,NA,4,0,2,NA,4,27000,290xx,SC,7.74,119,0,0,2,57.4,129,Jun-2005,Feb-2018
Paid,153.51,9.93%,NA,Debt consolidation,0,34.48,NA,NA,0,0,NA,5,37000,195xx,PA,9.8,NA,0,0,0,92.6,140,Apr-2006,Feb-2018
Paid,353.7,7.97%,10+ years,Debt consolidation,0,56.53,workforcespecialist,22,0,1,83,11,38000,293xx,SC,22.87,87,0,1,5,27.3,417,Mar-1983,Feb-2018
Paid,102.09,19.03%,10+ years,Debt consolidation,0,39.64,Field Marketing Director,2,0,2,61,6,120000,030xx,NH,18.29,179,0,1,2,70.1,170,Jan-2003,Feb-2018
Paid,199.52,9.44%,1 year,Credit card refinancing,0,42.61,Lighting specialist,5,0,1,107,2,43000,212xx,MD,8.68,64,0,0,0,51.8,31,Aug-2012,Feb-2018
Paid,977.99,15.05%,1 year,Debt consolidation,1,313.54,Physical Therapist,2,0,1,70,17,100000,604xx,IL,33.59,134,0,4,0,98.9,220,Aug-1999,Feb-2018
Paid,49.42,16.02%,< 1 year,Other,0,16.68,Medical Recruiter,5,0,1,42,3,35000,334xx,FL,14.78,62,0,1,0,20.2,170,Oct-2003,Feb-2018
Paid,121.42,6.08%,7 years,Credit card refinancing,0,17.31,Professor,NA,0,0,45,7,62000,789xx,TX,28.26,79,0,1,3,23,158,Oct-2004,Feb-2018
Paid,164.72,16.02%,4 years,Debt consolidation,0,55.63,bookseller,NA,0,0,55,2,21000,933xx,CA,14.23,20,0,1,0,97.6,109,Nov-2008,Feb-2018
Paid,208.69,21.45%,2 years,Debt consolidation,2,89.37,Realtor,17,0,5,73,4,72000,554xx,MN,23.67,100,0,0,0,92.7,61,Aug-2009,Feb-2018
Paid,641.83,13.59%,10+ years,Debt consolidation,0,188.75,Owner,0,0,3,NA,11,43000,490xx,MI,21.74,136,0,0,5,56.6,329,Jul-1990,Feb-2018
Paid,256.25,14.08%,10+ years,Debt consolidation,0,117.33,Home Health Aid,15,0,3,NA,3,25000,104xx,NY,7.59,NA,826,0,0,41.5,232,Aug-1998,Feb-2018
Paid,149.08,6.72%,10+ years,Debt consolidation,0,23.33,"Director, revenue cycle",4,0,1,49,5,135000,750xx,TX,29.71,122,0,3,15,42.9,114,Aug-2007,Feb-2018
Paid,140.37,19.03%,8 years,Debt consolidation,1,54.84,Transportation Assistant/Contractor,1,0,5,40,5,37161,325xx,FL,12.01,147,0,0,4,92.6,129,Sep-2005,Feb-2018
Paid,290.57,9.93%,10+ years,Credit card refinancing,0,101.03,Technical Support,NA,0,1,44,3,110000,117xx,NY,10.23,44,0,1,1,24.1,222,Jun-1999,Feb-2018
Paid,486.57,21.45%,10+ years,Debt consolidation,2,297.92,Sales Rep,8,0,0,60,13,375000,460xx,IN,7.82,125,0,6,8,71.7,201,Mar-2001,Feb-2018
Paid,297.69,16.02%,NA,Debt consolidation,0,86.83,NA,NA,1,1,28,4,11000,439xx,OH,36.77,137,0,0,0,86.6,353,Jul-1988,Feb-2018
Paid,710.73,6.08%,3 years,Debt consolidation,0,101.33,Owner/Psychiatrc Nurse Practitioner,1,0,0,86,6,100000,787xx,TX,27.46,148,0,2,1,45.6,167,Jan-2004,Feb-2018
Paid,213.54,14.08%,10+ years,Credit card refinancing,0,97.77,Field Safety Administrator,NA,0,0,53,3,80000,902xx,CA,26.7,19,0,1,0,88.9,435,Sep-1981,Feb-2018
Paid,213.54,14.08%,10+ years,Credit card refinancing,1,97.77,Supervisor officer,19,0,1,66,3,40000,770xx,TX,26.65,209,0,1,5,36.7,82,Jul-2000,Feb-2018
Paid,178.37,23.88%,NA,Other,0,82.92,NA,0,0,0,NA,0,22000,482xx,MI,0,NA,0,0,0,NA,123,Aug-2007,Feb-2018
Paid,338.93,15.05%,10+ years,Other,0,163.04,Procurement specialist,4,0,3,84,5,60000,653xx,MO,13.96,115,0,3,1,53.4,130,Feb-2007,Feb-2018
Paid,552.6,16.02%,9 years,Debt consolidation,0,278.13,Gm,11,0,1,42,1,62000,851xx,AZ,28.24,78,0,1,3,96.7,113,Jul-2008,Feb-2018
Paid,778.73,19.03%,4 years,Debt consolidation,0,475.75,HR Director,1,0,4,73,5,50000,212xx,MD,26.93,112,0,2,1,41,80,Aug-2008,Jan-2018
Paid,476.38,26.30%,9 years,Debt consolidation,0,328.75,AP Supervisor,14,0,1,NA,1,62376,228xx,VA,10.74,147,0,0,3,74.4,166,Feb-2004,Feb-2018
Paid,224.08,10.42%,10+ years,Debt consolidation,0,81.04,Cost Analyst,1,0,0,95,4,65000,630xx,MO,1.48,128,0,0,0,7,284,Apr-1994,Dec-2017
Paid,131.19,6.72%,NA,Debt consolidation,0,20.53,NA,11,0,3,56,5,52000,191xx,PA,18.97,85,0,1,0,5.7,149,Jul-2005,Feb-2018
Paid,447.24,6.72%,10+ years,Debt consolidation,0,70,Police Dispatcher,0,0,2,4,7,67350,088xx,NJ,9.94,112,0,0,0,9.7,361,Nov-1987,Feb-2018
Paid,167.76,14.08%,< 1 year,Major purchase,0,50.84,HR Manager,6,0,2,110,3,80000,290xx,SC,17.04,140,308,2,1,80.8,145,Nov-2005,Feb-2018
Paid,349.76,11.99%,2 years,Debt consolidation,1,141.55,Program Manager,9,0,4,49,5,126500,206xx,MD,16.46,145,0,0,10,28.7,221,Jul-1999,Feb-2018
Paid,486.57,21.45%,10+ years,Debt consolidation,0,297.92,Hair Stylist,3,0,0,87,1,30000,221xx,VA,4.68,120,0,1,3,98.2,57,Dec-2007,Dec-2017
Paid,419.97,25.82%,< 1 year,Credit card refinancing,0,286.89,Executive  Assistant,15,0,0,47,18,90000,104xx,NY,19.41,148,0,0,0,85.1,148,Aug-2005,Feb-2018
Paid,396.68,9.93%,2 years,Medical expenses,0,137.92,Investment Advisor,2,0,3,66,13,65000,208xx,MD,22.58,182,0,2,0,40.7,216,Dec-1999,Feb-2018
Paid,416.13,12.62%,10+ years,Debt consolidation,1,175.27,Nurse Practitioner,0,0,3,12,6,120000,392xx,MS,14.78,307,0,0,0,65.6,261,May-1992,Feb-2018
Paid,453.24,7.97%,2 years,Credit card refinancing,1,83.02,Risk Engineer,9,0,2,66,7,125000,077xx,NJ,33.58,113,0,3,0,92.3,179,Jan-2003,Feb-2018
Paid,200.08,10.42%,1 year,Credit card refinancing,0,72.36,Private caregiver,21,0,3,NA,7,30000,940xx,CA,14.44,55,0,0,0,28.2,85,Nov-2010,Feb-2018
Paid,355.7,12.62%,4 years,Debt consolidation,0,98.16,AR Specialist,23,0,1,71,4,45000,907xx,CA,16.72,36,0,0,0,100,201,Mar-2001,Feb-2018
Paid,199.52,9.44%,10+ years,Debt consolidation,0,42.61,Director of Communications,8,0,2,NA,2,130000,209xx,MD,1.08,144,0,0,1,36.5,141,Dec-2005,Feb-2018
Paid,274.23,20.00%,10+ years,Debt consolidation,2,111.11,site supervisor,9,0,3,61,3,36000,557xx,MN,22.23,127,0,0,2,6.8,55,May-2007,Feb-2018
Paid,166.62,17.09%,2 years,Debt consolidation,0,59.34,Driver,6,0,1,71,6,40000,948xx,CA,24.27,106,0,2,1,62,151,May-2005,Feb-2018
Paid,495.84,9.93%,10+ years,Home buying,0,172.39,Senior lineman,4,0,3,75,11,240000,331xx,FL,7.09,170,0,2,1,10.6,177,Mar-2003,Feb-2018
Paid,298.17,6.72%,5 years,Credit card refinancing,0,46.67,Management Maintenance Planner,NA,0,0,78,6,130000,590xx,MT,31.68,150,0,2,1,70.6,331,May-1990,Feb-2018
Paid,288.97,11.99%,8 years,Debt consolidation,0,64.95,E-6,3,0,2,74,5,73000,756xx,TX,26.68,78,0,5,1,42.2,108,Dec-2008,Feb-2018
Paid,1111.55,12.62%,NA,Home improvement,1,306.73,NA,6,0,1,75,8,87278,304xx,GA,12.2,224,0,2,0,42.4,64,Apr-1999,Feb-2018
Paid,881.42,14.08%,6 years,Debt consolidation,0,248.18,Vice President Northeast Region,9,0,2,NA,11,101000,128xx,NY,19.16,165,0,1,4,87.7,350,Oct-1988,Feb-2018
Paid,320.92,10.91%,10+ years,Debt consolidation,0,84.86,Lead Custodian,9,1,1,59,10,60000,953xx,CA,22.04,138,0,2,2,64.2,206,Oct-2000,Feb-2018
Paid,416.13,12.62%,10+ years,Debt consolidation,0,175.27,Team Assistant,1,0,9,NA,7,31440,286xx,NC,6.15,122,131,2,0,24.4,73,Oct-2007,Feb-2018
Paid,185.13,9.93%,10+ years,Home buying,0,41.37,Tool and die maker,16,0,1,NA,2,120000,531xx,WI,9.95,128,0,0,2,63.3,99,Apr-2007,Feb-2018
Paid,104.36,6.72%,10+ years,Home improvement,0,16.33,Accountant,8,1,2,40,4,65000,339xx,FL,20.61,149,62,0,1,35,146,Jul-2005,Feb-2018
Paid,782.14,15.05%,10+ years,Debt consolidation,0,376.25,Police sergeant,1,1,6,56,9,120000,530xx,WI,21.9,174,0,2,8,82.1,145,Jun-2003,Feb-2018
Paid,1200.67,7.35%,3 years,Major purchase,0,204.17,President,0,0,2,86,2,110000,470xx,IN,9.59,68,0,1,3,22.2,67,Dec-2002,Feb-2018
Paid,704.47,17.09%,10+ years,Debt consolidation,1,275.34,Educator,5,0,4,87,7,48000,302xx,GA,37.48,184,0,3,3,60.7,316,Aug-1991,Dec-2017
Paid,316.8,12.62%,9 years,Debt consolidation,1,87.64,Sales Associate,1,0,1,NA,7,85000,834xx,ID,2.68,130,275,0,0,50.6,181,Nov-2002,Feb-2018
Paid,930.53,10.42%,1 year,Debt consolidation,0,217.08,Small business Relationship Manager,6,0,4,80,10,85000,112xx,NY,13.78,77,0,3,0,24.9,142,Feb-2006,Feb-2018
Paid,786.47,9.44%,1 year,Debt consolidation,0,262.23,Operating executive,10,0,2,36,8,500000,281xx,NC,8.92,135,0,1,0,59.5,152,Apr-2005,Feb-2018
Paid,483.46,7.97%,10+ years,Credit card refinancing,0,88.56,Correction Officer,7,0,0,74,0,76000,129xx,NY,21.59,141,0,3,0,NA,307,May-1992,Dec-2017
Paid,1175.04,5.32%,10+ years,Credit card refinancing,0,147.77,Computer Scientist,0,0,1,52,8,120000,913xx,CA,16.22,135,0,2,5,36,209,Jul-2000,Feb-2018
Paid,158.8,12.62%,2 years,Credit card refinancing,1,43.82,Gm,2,1,12,80,14,125000,951xx,CA,18.76,42,0,4,0,31.5,197,Jul-2001,Feb-2018
Paid,306.3,7.35%,6 years,Credit card refinancing,0,57.17,Flight attendant,22,0,3,NA,11,40000,770xx,TX,5.58,94,0,1,1,19.7,99,Sep-2009,Feb-2018
Paid,790.61,16.02%,< 1 year,Debt consolidation,0,267,COO,2,0,4,89,4,110000,356xx,AL,22.83,161,0,9,6,1.7,133,Jun-2003,Feb-2018
Paid,51.58,20.00%,1 year,Other,1,20.83,Legal Assistant,1,0,1,72,7,48000,212xx,MD,34.86,111,0,2,0,57.6,208,Aug-2000,Feb-2018
Paid,483.46,7.97%,6 years,Other,0,88.56,Social worker,11,0,0,44,2,45000,357xx,AL,39.44,168,0,1,0,87.5,166,Dec-2003,Dec-2017
Paid,466.94,10.91%,9 years,Credit card refinancing,0,113.64,Teacher,17,0,0,66,7,97000,070xx,NJ,36.1,159,0,1,0,36.9,157,Sep-2004,Feb-2018
Paid,818.94,15.05%,10+ years,Home improvement,1,424.33,Military Officer,6,0,3,101,6,138000,207xx,MD,10.97,102,0,1,0,37.5,183,Sep-2002,Feb-2018
Paid,346.99,11.99%,2 years,Debt consolidation,1,91.59,RN,19,0,2,73,5,40000,315xx,GA,30.39,64,0,1,0,18.9,309,Mar-1992,Feb-2018
Paid,1234.21,9.93%,3 years,Debt consolidation,0,275.83,IT Security Specialist,5,0,2,92,8,130000,801xx,CO,5.54,122,0,3,5,11.2,157,Nov-2004,Dec-2017
Paid,209.56,21.45%,2 years,Debt consolidation,0,89.37,REALTOR,9,0,5,30,8,95000,168xx,PA,17.02,176,0,0,0,97,134,Apr-2003,Feb-2018
Paid,1125.33,6.08%,7 years,Major purchase,0,160.44,Attorney,9,0,2,91,7,139000,910xx,CA,12.85,137,0,3,4,13.7,165,Mar-2004,Feb-2018
Paid,158.8,12.62%,NA,Debt consolidation,0,43.82,NA,16,0,0,68,1,21600,906xx,CA,23.02,16,0,1,0,NA,289,Nov-1993,Feb-2018
Paid,256.74,13.59%,10+ years,Debt consolidation,1,75.5,Pharmacist,0,0,1,61,13,150000,711xx,LA,17.81,245,0,1,2,84.3,493,Nov-1976,Feb-2018
Paid,470.96,15.05%,10+ years,Debt consolidation,0,136.64,Security Supervisor,9,0,2,87,11,54000,191xx,PA,25.94,136,0,2,3,59.3,327,Sep-1990,Feb-2018
Paid,747.41,14.08%,1 year,Debt consolidation,0,342.23,Trial Consultant,8,0,3,48,26,80000,752xx,TX,23.01,107,0,0,0,53,237,Feb-1998,Feb-2018
Paid,474.32,20.00%,< 1 year,Home improvement,1,277.77,Owner,10,1,5,NA,6,65000,450xx,OH,30.11,125,0,1,0,39.7,181,Nov-2002,Feb-2018
Paid,512.67,13.59%,5 years,Debt consolidation,0,151,General Manager,11,0,6,NA,6,95000,100xx,NY,0.49,98,0,0,0,0.2,14,Oct-2009,Feb-2018
Paid,578.15,9.93%,8 years,Debt consolidation,0,201.02,Private Client Banker,NA,0,2,66,11,95000,130xx,NY,20.05,219,0,1,3,46.6,155,Sep-1999,Feb-2018
Paid,234.2,6.72%,10+ years,Debt consolidation,0,58.33,Customer Service Rep,0,0,2,89,8,66000,173xx,PA,20.7,170,0,2,6,43.7,325,Nov-1990,Feb-2018
Paid,288.05,11.99%,2 years,Other,0,116.57,Client Success Specialist,15,0,0,97,3,50000,208xx,MD,12.98,61,0,1,0,68.9,161,Jun-2003,Feb-2018
Paid,788.61,11.99%,10+ years,Debt consolidation,0,208.16,CEO,0,1,0,74,6,135200,300xx,GA,14.31,152,0,1,0,82,107,Aug-2003,Dec-2017
Paid,604.32,7.97%,10+ years,Business,0,110.69,Owner,15,0,1,100,7,150000,930xx,CA,17.78,128,0,1,0,32.9,142,Feb-2006,Feb-2018
Paid,67.35,18.06%,NA,Credit card refinancing,0,25.08,NA,3,0,5,92,10,15800,494xx,MI,28.88,5,0,1,0,16.7,63,Sep-2012,Feb-2018
Paid,630.89,11.99%,10+ years,Credit card refinancing,0,166.52,Teacher,6,0,3,48,10,89000,201xx,VA,24.39,152,0,3,0,93.2,310,Feb-1992,Feb-2018
Paid,592.28,6.08%,8 years,Credit card refinancing,0,84.44,NP,21,0,3,65,10,80000,840xx,UT,22.64,181,0,0,1,26.7,263,Jan-1996,Dec-2017
Paid,307.79,9.93%,5 years,Credit card refinancing,0,68.96,truck driver,14,0,4,44,5,60000,953xx,CA,17.24,105,0,1,0,37.5,189,Mar-2002,Feb-2018
Paid,1184.55,6.08%,4 years,Debt consolidation,0,168.89,school clerk,4,0,2,NA,27,40000,928xx,CA,34.95,102,0,1,0,10.4,144,Dec-2005,Dec-2017
Paid,554.63,9.93%,10+ years,Debt consolidation,0,124.13,Police officer,11,0,1,67,7,115000,023xx,MA,23.85,139,0,0,0,99,142,Feb-2006,Feb-2018
Paid,163,15.05%,6 years,Debt consolidation,0,52.26,Social Worker,7,1,5,79,8,40000,956xx,CA,20.61,37,2678,1,0,58.9,181,Nov-2002,Feb-2018
Paid,665.8,12.62%,1 year,Debt consolidation,0,280.44,Driver,7,0,1,63,6,50000,754xx,TX,50.38,67,0,3,0,11.8,110,Oct-2008,Dec-2017
Paid,600.21,10.42%,5 years,Major purchase,0,217.08,City of Santa Cruz,4,0,6,65,13,67000,950xx,CA,10.53,137,0,1,0,7.5,137,Jul-2006,Feb-2018
Paid,308.2,7.97%,6 years,Home improvement,1,56.46,Forklift driver,2,0,2,84,1,53000,752xx,TX,17.31,66,0,5,0,1.3,368,Apr-1987,Feb-2018
Paid,381.76,7.97%,10+ years,Debt consolidation,0,59.83,Dental Hygienist,4,1,3,73,6,72500,342xx,FL,14.3,138,0,2,6,43.4,96,Jun-2006,Feb-2018
Paid,414.08,20.00%,1 year,Moving and relocation,1,266.66,Attorney,0,0,5,NA,9,103000,115xx,NY,5.55,NA,0,0,0,55.1,324,Dec-1990,Feb-2018
Paid,161.31,14.08%,10+ years,Other,1,48.89,Veterinarian/owner,0,0,1,84,4,180000,488xx,MI,8.56,143,3154,1,2,1.2,435,Sep-1981,Feb-2018
Paid,256.25,14.08%,4 years,Debt consolidation,0,117.33,Executive Assistant,0,0,4,75,2,29000,750xx,TX,27.94,37,0,1,0,79.1,118,Feb-2008,Dec-2017
Paid,268.3,10.42%,10+ years,Debt consolidation,0,62.59,Designer,2,0,2,95,6,50280,344xx,FL,34.87,146,0,2,0,53,211,May-2000,Feb-2018
Paid,338.76,26.30%,< 1 year,Debt consolidation,0,233.77,CEO,6,0,5,111,6,50000,606xx,IL,11.11,124,0,0,0,52.6,101,Aug-2007,Feb-2018
Paid,97.8,15.05%,2 years,Other,0,31.36,System Administrator,0,0,2,88,6,60000,242xx,VA,11.06,14,0,1,0,66.9,46,Feb-2014,Feb-2018
Paid,483.46,7.97%,2 years,Debt consolidation,0,88.56,Electrical Engineer,4,0,1,67,10,85000,483xx,MI,15.35,51,0,1,0,6.4,74,Oct-2011,Feb-2018
Paid,225.28,14.08%,10+ years,Debt consolidation,0,109.51,clerk,11,0,2,42,3,70000,334xx,FL,13.89,85,712,1,0,82.7,355,Nov-1964,Feb-2018
Paid,740.67,11.99%,5 years,Debt consolidation,0,299.75,Director of Environmental Services,8,0,2,NA,9,85000,070xx,NJ,9.94,38,0,1,1,47.6,154,Feb-2005,Feb-2018
Paid,591.54,6.08%,5 years,Other,0,84.44,Certified nurse assistant,23,0,3,NA,5,70000,941xx,CA,18.65,23,0,1,0,36.3,70,Feb-2012,Feb-2018
Paid,188.48,11.99%,6 years,Major purchase,0,49.96,Insulator,0,0,3,NA,6,87000,080xx,NJ,3.31,16,0,2,0,61.5,55,May-2013,Feb-2018
Paid,544.45,19.03%,1 year,Major purchase,2,211.44,HR Analyst,18,0,4,110,5,100000,917xx,CA,28.67,128,0,2,1,85.3,157,Feb-1999,Feb-2018
Paid,888.42,6.08%,NA,Debt consolidation,0,126.67,NA,3,0,2,NA,8,40000,444xx,OH,19.59,112,0,0,0,39.9,459,Sep-1979,Dec-2017
Paid,920.05,9.44%,< 1 year,Debt consolidation,0,196.67,Graphic designer,20,0,0,NA,2,35000,661xx,KS,30.42,20,1341,1,0,36.2,146,Oct-2005,Dec-2017
Paid,124.73,10.91%,2 years,Debt consolidation,0,30.31,Maintenance,3,0,0,89,7,42000,778xx,TX,9.63,3,0,1,0,3.9,60,Dec-2012,Dec-2017
Paid,238.53,6.72%,1 year,Credit card refinancing,0,37.33,Project manager,1,0,5,46,22,160000,630xx,MO,10.34,125,0,1,0,22.9,327,Sep-1990,Feb-2018
Paid,550.03,18.06%,10+ years,Debt consolidation,0,301,service representitive,5,0,0,71,4,50000,661xx,KS,40.21,139,0,3,3,18.7,66,May-2006,Dec-2017
Paid,315.03,15.05%,10+ years,Debt consolidation,1,151.54,Registered respiratory therapist,13,0,1,70,9,70000,925xx,CA,28.03,150,0,3,2,49,197,Jul-2001,Feb-2018
Paid,46.53,10.42%,< 1 year,Other,0,10.86,Public Health Associate,6,0,1,NA,1,32844,257xx,WV,8.45,NA,0,0,1,NA,134,Oct-2006,Feb-2018
Paid,303.61,10.42%,3 years,Credit card refinancing,0,109.81,FINANCIAL ADVISOR,21,0,2,68,16,140000,850xx,AZ,18.34,126,908,2,2,40.1,247,May-1997,Feb-2018
Paid,276.25,9.44%,1 year,Debt consolidation,0,59,Techinician,11,1,1,73,5,73000,302xx,GA,16.13,137,0,2,0,41,131,Jul-2006,Feb-2018
